"Date","year","team","opponent","team_score","opponent_score","team_won","is_home","neutral_site","doubleheader_game","team_elo_after","team_elo_change","opponent_elo_after","win_probability"
2024-05-16,2024,"Fairfield","Quinnipiac",7,2,1,1,0,0,1557.73819554449,5.94669560358913,1350.46181388781,0.79494153091072
2024-05-17,2024,"Fairfield","Quinnipiac",4,2,1,1,0,0,1563.36777103272,5.62957548822458,1344.83223839959,0.805876707302601
2024-05-18,2024,"Fairfield","Quinnipiac",7,9,0,1,0,0,1539.70912194763,-23.6586490850865,1368.49088748467,0.81581548569264
2024-05-23,2024,"Fairfield","Mount St. Mary's",10,12,0,1,1,0,1517.21146229909,-22.4976596485354,1386.57972385359,0.775781367190875
2024-05-23,2024,"Fairfield","Mount St. Mary's",10,12,0,0,1,0,1499.01252804989,-18.198934249208,1404.77865810279,0.627549456869241
2024-05-24,2024,"Fairfield","Marist",11,8,1,1,1,0,1506.59846316569,7.58593511579955,1351.15059674194,0.738416030489671
2024-05-24,2024,"Fairfield","Mount St. Mary's",7,6,1,1,1,0,1515.48790669335,8.88944352766144,1395.88921457513,0.693467464563399
2024-05-24,2024,"Fairfield","Marist",11,8,1,0,1,0,1525.00950775764,9.52160106429275,1341.62899567765,0.671668928817492
2024-05-24,2024,"Fairfield","Mount St. Mary's",7,6,1,0,1,0,1535.8696129409,10.8601051832555,1385.02910939188,0.625513614370501
2024-05-25,2024,"Fairfield","Niagara",6,10,0,1,1,0,1521.48078835938,-14.3888245815142,1592.92237225017,0.496166364879799
2024-05-25,2024,"Fairfield","Niagara",6,10,0,0,1,0,1511.47853076578,-10.0022575936016,1602.92462984377,0.344905434262124
2025-02-14,2025,"Fairfield","FGCU",1,9,0,0,0,0,1500.51824747675,-10.1567861354252,1588.19128748955,0.350234004669833
2025-02-15,2025,"Fairfield","FGCU",6,4,1,0,0,0,1520.11904299368,19.6007955169271,1568.59049197263,0.324110499416306
2025-02-16,2025,"Fairfield","FGCU",11,10,1,0,0,0,1538.23355322562,18.1145102319453,1550.47598174068,0.375361716139817
2025-02-23,2025,"Fairfield","Richmond",1,2,0,0,0,1,1524.55278717321,-13.6807660524102,1531.56497216823,0.471750553531388
2025-02-23,2025,"Fairfield","Richmond",6,3,1,0,0,2,1541.00292299601,16.4501358227958,1515.11483634543,0.432753937144971
2025-02-24,2025,"Fairfield","Richmond",10,11,0,0,0,0,1527.0915509303,-13.9113720657128,1529.02620841115,0.479702485024578
2025-02-28,2025,"Fairfield","James Madison",6,13,0,0,0,0,1518.35562534915,-8.73592558114807,1641.9946148976,0.301238813143037
2025-03-01,2025,"Fairfield","James Madison",14,2,1,0,0,0,1539.221119166,20.8654938168514,1621.12912108075,0.28050021321202
2025-03-02,2025,"Fairfield","James Madison",7,0,1,0,0,0,1558.60987016986,19.3887510038578,1601.74037007689,0.331422379177319
2025-03-07,2025,"Fairfield","George Washington",12,1,1,0,0,0,1572.24501594435,13.6351457744913,1484.22726085562,0.529822559500299
2025-03-08,2025,"Fairfield","George Washington",12,10,1,0,0,0,1584.7536885529,12.5086726085518,1471.71858824707,0.568666461774074
2025-03-09,2025,"Fairfield","George Washington",6,4,1,0,0,0,1596.24973326943,11.4960447165306,1460.22254353054,0.603584664947221
2025-03-11,2025,"Fairfield","Hofstra",13,2,1,0,0,0,1606.93123757398,10.6815043045544,1451.86527419077,0.631672265360192
2025-03-14,2025,"Fairfield","Manhattan",3,2,1,0,0,0,1615.05900189522,8.12776432123555,1394.96432606831,0.719732264784981
2025-03-15,2025,"Fairfield","Manhattan",12,4,1,0,0,2,1622.65078518886,7.59178329364051,1387.37254277467,0.73821436918481
2025-03-15,2025,"Fairfield","Manhattan",6,5,1,0,0,1,1629.76301664371,7.11223145485315,1380.26031131982,0.754750639487822
2025-03-18,2025,"Fairfield","Central Conn. St.",5,6,0,0,0,0,1609.35971568918,-20.4033009545359,1460.01883262887,0.703562101880549
2025-03-19,2025,"Fairfield","St. John's (NY)",5,7,0,1,0,0,1591.39250771962,-17.9672079695622,1582.60885844989,0.619558895502144
2025-03-21,2025,"Fairfield","Siena",2,4,0,1,0,0,1564.93210597218,-26.4604017474402,1250.72034378438,0.912427646463455
2025-03-22,2025,"Fairfield","Siena",7,2,1,1,0,0,1568.27197518286,3.3398692106842,1247.3804745737,0.884832096183304
2025-03-23,2025,"Fairfield","Siena",10,0,1,1,0,0,1571.49988168523,3.22790650237026,1244.15256807133,0.888692879228612
2025-03-25,2025,"Fairfield","NJIT",9,3,1,1,0,0,1581.1459727594,9.64609107416756,1480.88685660104,0.667376169856291
2025-03-26,2025,"Fairfield","Army West Point",8,3,1,0,0,0,1591.29821780453,10.1522450451308,1423.51471373055,0.649922584650661
2025-03-28,2025,"Fairfield","Canisius",18,1,1,0,0,0,1596.35267565383,5.05445784930483,1276.02372188857,0.825708350023971
2025-03-29,2025,"Fairfield","Canisius",12,2,1,0,0,0,1601.168853873,4.81617821916792,1271.2075436694,0.83392488899421
2025-03-30,2025,"Fairfield","Canisius",11,3,1,0,0,0,1605.76643678827,4.59758291526606,1266.60996075413,0.841462658094274
2025-04-01,2025,"Fairfield","Yale",15,11,1,0,0,0,1616.93941701929,11.172980231019,1473.42957026008,0.614724819620036
2025-04-04,2025,"Fairfield","Sacred Heart",10,1,1,1,0,0,1623.44062771342,6.50121069413762,1434.77224327903,0.775820320891806
2025-04-04,2025,"Fairfield","Sacred Heart",4,2,1,1,0,2,1629.57212755127,6.1314998378443,1428.64074344118,0.788568971108817
2025-04-05,2025,"Fairfield","Sacred Heart",2,20,0,1,0,0,1606.36925976235,-23.202867788917,1451.8436112301,0.800098889272999
2025-04-09,2025,"Fairfield","Massachusetts",10,8,1,0,0,0,1611.9863679763,5.61710821394504,1312.99797990001,0.80630661331224
2025-04-11,2025,"Fairfield","Iona",6,5,1,0,0,0,1616.7483717344,4.7620037581031,1284.54157222112,0.835792973858514
2025-04-12,2025,"Fairfield","Iona",7,3,1,0,0,0,1621.29616805432,4.54779631991964,1279.9937759012,0.84317943724415
2025-04-13,2025,"Fairfield","Iona",6,1,1,0,0,0,1625.64677841279,4.35061035847625,1275.64316554272,0.849978953155991
2025-04-15,2025,"Fairfield","Columbia",7,18,0,0,0,0,1608.43708971656,-17.2096886962395,1537.15737013847,0.593437541249636
2025-04-17,2025,"Fairfield","Merrimack",9,1,1,1,0,0,1612.54683311832,4.10974340176673,1331.44147952137,0.858284710283906
2025-04-18,2025,"Fairfield","Merrimack",15,8,1,1,0,0,1616.49249251888,3.94565940055839,1327.49582012082,0.86394277929109
2025-04-19,2025,"Fairfield","Merrimack",14,3,1,1,0,0,1620.28584657811,3.79335405923176,1323.70246606158,0.869194687612698
2025-04-22,2025,"Fairfield","Fordham",11,7,1,1,0,0,1626.32185282304,6.03600624492493,1422.13074446853,0.791861853623278
2025-04-23,2025,"Fairfield","FDU",10,3,1,1,0,0,1628.26131388008,1.93946105704723,1206.5202405134,0.933122032515613
2025-04-25,2025,"Fairfield","Quinnipiac",15,5,1,1,0,0,1636.26471166587,8.00339778578162,1492.70806900965,0.724020766007531
2025-04-27,2025,"Fairfield","Quinnipiac",2,1,1,1,0,2,1643.74533874596,7.48062708008942,1485.22744192956,0.742047342065882
2025-04-27,2025,"Fairfield","Quinnipiac",5,11,0,1,0,1,1621.75793957678,-21.9873991691717,1507.21484109873,0.7581861782473
2025-04-29,2025,"Fairfield","Stony Brook",8,11,0,0,0,0,1604.17813148683,-17.5798080899494,1524.40145657284,0.606200278963773
2025-05-02,2025,"Fairfield","Marist",7,10,0,0,0,2,1582.28106911391,-21.8970623729204,1390.49605209275,0.755071116307601
2025-05-02,2025,"Fairfield","Marist",7,8,0,0,0,1,1561.82086401368,-20.4602051002376,1410.95625719299,0.705524313801295
2025-05-03,2025,"Fairfield","Marist",9,3,1,0,0,0,1571.84489567936,10.0240316656879,1400.9322255273,0.654343735665936
2025-05-10,2025,"Fairfield","Niagara",14,1,1,1,0,1,1576.89874257071,5.05384689134123,1336.5455790393,0.825729417539958
2025-05-10,2025,"Fairfield","Niagara",4,6,0,1,0,2,1552.71436108954,-24.1843814811659,1360.72996052047,0.833944189005719
2025-05-11,2025,"Fairfield","Niagara",11,1,1,1,0,0,1558.75407418861,6.03971309907022,1354.6902474214,0.791734031066544
2025-05-13,2025,"Fairfield","LIU",6,9,0,1,0,0,1538.24990142059,-20.5041727680205,1466.20361480473,0.70704044027657
2025-05-15,2025,"Fairfield","Rider",1,2,0,0,0,0,1523.98445887483,-14.2654425457637,1518.13608299058,0.491911811922886
2025-05-17,2025,"Fairfield","Rider",7,9,0,0,0,0,1510.90518206719,-13.0792768076353,1531.21535979822,0.451009545090872
2025-05-23,2025,"Fairfield","Sacred Heart",13,3,1,1,1,0,1522.11595150792,11.2107694407314,1459.48571548304,0.613421743423055
2025-05-23,2025,"Fairfield","Sacred Heart",13,3,1,0,1,0,1535.09500874831,12.9790572403855,1432.55892587238,0.552446302055672
2025-05-24,2025,"Fairfield","Rider",11,1,1,1,1,0,1548.69922618717,13.604217438867,1539.99950967912,0.530889053832172
2025-05-24,2025,"Fairfield","Rider",11,1,1,0,1,0,1565.04682455381,16.3475983666407,1536.86402370981,0.436289711495148
2025-05-25,2025,"Fairfield","Rider",7,6,1,1,1,0,1577.12661327322,12.0797887194058,1534.42845849021,0.5834555613998
2025-05-25,2025,"Fairfield","Rider",7,6,1,0,1,0,1591.51400978785,14.3873965146266,1520.04106197559,0.503882878805979
2021-02-19,2021,"Fla. Atlantic","UCF",12,6,1,0,0,0,1516.16203737911,16.1620373791065,1483.83796262089,0.442688366237707
2021-02-20,2021,"Fla. Atlantic","UCF",20,15,1,1,0,0,1527.68649470402,11.5244573249149,1472.31350529598,0.602604919830519
2021-02-21,2021,"Fla. Atlantic","UCF",6,15,0,1,0,0,1509.30321725974,-18.3832774442795,1490.69678274026,0.633906118768257
2021-02-23,2021,"Fla. Atlantic","FGCU",3,1,1,0,0,0,1526.76747332011,17.4642560603663,1523.88075438609,0.397784273780472
2021-02-26,2021,"Fla. Atlantic","Seton Hall",6,2,1,1,0,0,1538.43511587793,11.6676425578217,1486.35002238676,0.597667498006148
2021-02-27,2021,"Fla. Atlantic","Seton Hall",17,14,1,1,0,0,1549.17953471308,10.7444188351512,1475.60560355161,0.629502798787889
2021-02-28,2021,"Fla. Atlantic","Seton Hall",10,4,1,1,0,0,1559.101516585,9.92198187192123,1465.68362167968,0.657862694071682
2021-03-03,2021,"Fla. Atlantic","Florida",3,2,1,0,0,0,1574.66072530048,15.5592087154745,1528.9673756236,0.463475561535361
2021-03-05,2021,"Fla. Atlantic","FGCU",0,8,0,1,0,0,1557.36916907695,-17.2915562235304,1564.21831900184,0.596260559432083
2021-03-07,2021,"Fla. Atlantic","FGCU",14,9,1,1,0,0,1570.48982313622,13.1206540592692,1551.09766494258,0.547563653128647
2021-03-09,2021,"Fla. Atlantic","Miami (FL)",2,11,0,0,0,0,1554.9949931518,-15.4948299844141,1522.10994932602,0.534304482221175
2021-03-11,2021,"Fla. Atlantic","Indiana St.",5,7,0,1,0,0,1538.61267501006,-16.3823181417383,1566.0189982227,0.564907522128906
2021-03-12,2021,"Fla. Atlantic","Indiana St.",2,10,0,1,0,0,1523.5873161011,-15.025358908959,1581.04435713166,0.518115824446862
2021-03-13,2021,"Fla. Atlantic","Indiana St.",7,5,1,1,0,0,1538.81526195766,15.2279458565579,1565.8164112751,0.474898418739383
2021-03-16,2021,"Fla. Atlantic","UCF",3,8,0,0,0,0,1523.3368207482,-15.4784412094634,1490.81351868881,0.533739352050461
2021-03-19,2021,"Fla. Atlantic","South Fla.",5,1,1,0,0,0,1538.51970779772,15.1828870495241,1484.52875504164,0.476452170706064
2021-03-20,2021,"Fla. Atlantic","South Fla.",0,4,0,0,0,0,1523.43611982755,-15.083587970173,1499.61234301182,0.520123723109413
2021-03-21,2021,"Fla. Atlantic","South Fla.",5,6,0,0,0,0,1509.61073667292,-13.8253831546279,1513.43772616645,0.476737350159582
2021-03-23,2021,"Fla. Atlantic","Miami (FL)",9,14,0,1,0,0,1493.53204813926,-16.0786885336593,1527.71181432877,0.554437535643423
2021-03-26,2021,"Fla. Atlantic","Marshall",12,0,1,1,0,0,1505.93047559741,12.3984274581487,1470.4205718521,0.572468018684527
2021-03-27,2021,"Fla. Atlantic","Marshall",5,3,1,1,0,1,1517.32781618755,11.3973405901357,1459.02323126197,0.606988255512564
2021-03-27,2021,"Fla. Atlantic","Marshall",7,6,1,1,0,2,1527.83122447837,10.5034082908232,1448.51982297115,0.637813507212995
2021-03-28,2021,"Fla. Atlantic","Marshall",11,2,1,1,0,0,1537.53876322891,9.70753875053912,1438.81228422061,0.665257284464168
2021-03-30,2021,"Fla. Atlantic","FGCU",13,11,1,0,0,0,1553.82172853854,16.2829653096339,1524.19485457491,0.438518437598833
2021-04-02,2021,"Fla. Atlantic","Charlotte",5,9,0,0,0,0,1540.98179496277,-12.8399335757727,1566.61380793031,0.442756330199058
2021-04-03,2021,"Fla. Atlantic","Charlotte",4,5,0,0,0,2,1529.18878162618,-11.7930133365888,1578.4068212669,0.406655632296165
2021-04-03,2021,"Fla. Atlantic","Charlotte",8,9,0,0,0,1,1518.33249849715,-10.8562831290346,1589.26310439594,0.374354590656366
2021-04-04,2021,"Fla. Atlantic","Charlotte",10,11,0,0,0,0,1508.31095865035,-10.0215398467927,1599.28464424273,0.345570339544576
2021-04-09,2021,"Fla. Atlantic","Old Dominion",2,7,0,1,0,0,1497.64380022167,-10.6671584286837,1653.05053311465,0.367833049264955
2021-04-10,2021,"Fla. Atlantic","Old Dominion",2,8,0,1,0,2,1487.79056920809,-9.85323101357761,1662.90376412823,0.33976658667509
2021-04-10,2021,"Fla. Atlantic","Old Dominion",3,10,0,1,0,1,1478.66137434571,-9.12919486238714,1672.03295899062,0.314799822840936
2021-04-11,2021,"Fla. Atlantic","Old Dominion",4,0,1,1,0,0,1499.17650270072,20.5151283550173,1651.5178306356,0.292581780861472
2021-04-16,2021,"Fla. Atlantic","UAB",6,7,0,0,0,0,1482.65885396214,-16.5176487385816,1427.03342083883,0.569574094433849
2021-04-17,2021,"Fla. Atlantic","UAB",2,1,1,0,0,1,1496.50717589982,13.8483219376735,1413.18509890115,0.522471657321604
2021-04-17,2021,"Fla. Atlantic","UAB",2,4,0,0,0,2,1480.2084693172,-16.2987065826121,1429.48380548376,0.562024364917657
2021-04-18,2021,"Fla. Atlantic","UAB",5,3,1,0,0,0,1494.26102449658,14.0525551793731,1415.43125030439,0.515429131745757
2021-04-23,2021,"Fla. Atlantic","FIU",11,6,1,0,0,0,1508.95519651852,14.6941720219453,1444.21970096394,0.493304413036369
2021-04-24,2021,"Fla. Atlantic","FIU",5,6,0,0,0,2,1493.42461719916,-15.5305793193638,1459.7502802833,0.535537217909096
2021-04-24,2021,"Fla. Atlantic","FIU",16,7,1,0,0,1,1508.18858550022,14.763968301057,1444.98631198224,0.490897644791138
2021-04-25,2021,"Fla. Atlantic","FIU",8,7,1,0,0,0,1521.7216905341,13.5331050338872,1431.45320694836,0.533341205728026
2021-04-30,2021,"Fla. Atlantic","FIU",12,2,1,1,0,0,1531.02623071274,9.30454017863271,1422.14866676972,0.6791537869437
2021-05-01,2021,"Fla. Atlantic","FIU",1,6,0,1,0,0,1510.66721014298,-20.3590205697575,1442.50768733948,0.702035192060604
2021-05-02,2021,"Fla. Atlantic","FIU",3,1,1,1,0,2,1520.7936232116,10.1264130686248,1432.38127427086,0.650813342461214
2021-05-02,2021,"Fla. Atlantic","FIU",9,8,1,1,0,1,1530.16581158435,9.37218837275132,1423.00908589811,0.676821090594782
2021-05-07,2021,"Fla. Atlantic","Western Ky.",6,3,1,0,0,1,1546.00922053456,15.8434089502067,1506.60450534186,0.453675553441147
2021-05-07,2021,"Fla. Atlantic","Western Ky.",5,6,0,0,0,2,1531.53406433761,-14.4751561969494,1521.07966153881,0.499143317136186
2021-05-08,2021,"Fla. Atlantic","Western Ky.",6,1,1,0,0,2,1547.26416698201,15.7301026444035,1505.34955889441,0.457582667434364
2021-05-14,2021,"Fla. Atlantic","Southern Miss.",3,1,1,1,0,0,1563.80285253297,16.5386855509523,1619.90033539476,0.429700498243025
2021-05-15,2021,"Fla. Atlantic","Southern Miss.",1,6,0,1,0,1,1549.97419028053,-13.8286622524339,1633.72899764719,0.476850422497722
2021-05-15,2021,"Fla. Atlantic","Southern Miss.",8,14,0,1,0,2,1537.29067592517,-12.683514355366,1646.41251200256,0.437362563978139
2021-05-16,2021,"Fla. Atlantic","Southern Miss.",9,6,1,1,0,0,1554.63796415564,17.3472882304751,1629.06522377208,0.401817647224998
2021-05-18,2021,"Fla. Atlantic","Miami (FL)",3,0,1,0,0,0,1572.72920879809,18.0912446424511,1584.42401720772,0.376163977846514
2021-05-26,2021,"Fla. Atlantic","Old Dominion",2,11,0,1,1,0,1560.5594236424,-12.1697851556965,1681.22169341348,0.419647763989535
2021-05-26,2021,"Fla. Atlantic","Old Dominion",2,11,0,0,1,0,1552.32425178654,-8.23517185585227,1689.45686526934,0.283971443305251
2021-05-27,2021,"Fla. Atlantic","Charlotte",9,8,1,1,1,0,1584.2018164037,13.5516109941676,1574.3416862739,0.532703069166633
2021-05-27,2021,"Fla. Atlantic","Charlotte",9,8,1,0,1,0,1570.65020540953,18.3259536229852,1587.89329726807,0.368070564724648
2021-05-28,2021,"Fla. Atlantic","Middle Tenn.",14,8,1,1,1,0,1592.35366930514,8.15185290144032,1452.92551217221,0.718901624088265
2021-05-28,2021,"Fla. Atlantic","Middle Tenn.",14,8,1,0,1,0,1602.81378713636,10.4601178312221,1442.46539434098,0.639306281681997
2021-05-29,2021,"Fla. Atlantic","Old Dominion",5,13,0,1,1,0,1590.76951048285,-12.0442766535142,1714.27230352264,0.415319884603938
2021-05-29,2021,"Fla. Atlantic","Old Dominion",5,13,0,0,1,0,1582.63041487491,-8.13909560793933,1722.41139913058,0.280658469239287
2022-02-18,2022,"Fla. Atlantic","Minnesota",1,9,0,1,0,0,1552.2770791663,-24.5692066673582,1343.85163652566,0.847214023012352
2022-02-19,2022,"Fla. Atlantic","Minnesota",8,2,1,1,0,0,1557.87670694196,5.59962777565279,1338.25200875001,0.806909387046455
2022-02-20,2022,"Fla. Atlantic","Minnesota",13,4,1,1,0,0,1563.19079118417,5.31408424221303,1332.93792450779,0.816755715785758
2022-02-21,2022,"Fla. Atlantic","Minnesota",17,9,1,1,0,0,1568.24446038637,5.05366920220238,1327.88425530559,0.825735544751642
2022-02-23,2022,"Fla. Atlantic","Miami (FL)",1,9,0,0,0,0,1555.76442944441,-12.4800309419612,1589.44191830765,0.430345894550385
2022-02-25,2022,"Fla. Atlantic","Delaware",5,8,0,1,0,0,1535.48658874205,-20.2778407023652,1469.48319300577,0.699235886288455
2022-02-26,2022,"Fla. Atlantic","Delaware",8,3,1,1,0,0,1545.69495205329,10.2083633112422,1459.27482969452,0.647987472026133
2022-02-27,2022,"Fla. Atlantic","Delaware",5,1,1,1,0,0,1555.14003347464,9.44508142135625,1449.82974827317,0.674307537194612
2022-03-01,2022,"Fla. Atlantic","Michigan",9,8,1,1,0,0,1568.86572671932,13.7256932446773,1562.84345234649,0.526700232942162
2022-03-02,2022,"Fla. Atlantic","Michigan",13,20,0,1,0,0,1552.45617233833,-16.4095543809889,1579.25300672748,0.565846702792721
2022-03-04,2022,"Fla. Atlantic","Fordham",9,5,1,1,0,0,1561.23156049085,8.77538815251573,1438.63524014867,0.69740040853394
2022-03-05,2022,"Fla. Atlantic","Fordham",15,10,1,1,0,0,1569.40124177425,8.1696812834033,1430.46555886526,0.718286852296438
2022-03-06,2022,"Fla. Atlantic","Fordham",10,3,1,1,0,0,1577.03047507756,7.62923330331055,1422.83632556195,0.736922989541016
2022-03-08,2022,"Fla. Atlantic","Seton Hall",19,6,1,1,1,0,1583.28224356343,6.25176848586931,1386.40080556205,0.784421776349334
2022-03-08,2022,"Fla. Atlantic","Seton Hall",19,6,1,0,1,0,1591.64635182863,8.36410826519581,1378.03669729685,0.711582473613938
2022-03-11,2022,"Fla. Atlantic","Sacred Heart",6,3,1,1,0,0,1596.69775718827,5.05140535964614,1356.24782151628,0.825813608288064
2022-03-12,2022,"Fla. Atlantic","Sacred Heart",10,2,1,1,0,0,1601.51113897325,4.81338178497087,1351.43443973131,0.834021317759625
2022-03-13,2022,"Fla. Atlantic","Sacred Heart",11,1,1,1,0,0,1606.10615275803,4.59501378478358,1346.83942594653,0.841551248800566
2022-03-15,2022,"Fla. Atlantic","North Dakota St.",3,12,0,1,0,0,1588.63452944831,-17.4716233097213,1591.3517364464,0.602469769300735
2022-03-18,2022,"Fla. Atlantic","Southern Miss.",7,9,0,0,0,0,1578.70349012247,-9.93103932583992,1671.89849735481,0.342449631925514
2022-03-19,2022,"Fla. Atlantic","Southern Miss.",4,6,0,0,0,0,1569.50508326796,-9.19840685450595,1681.09690420931,0.317186443258826
2022-03-20,2022,"Fla. Atlantic","Southern Miss.",7,3,1,0,0,0,1589.95858624101,20.4535029730486,1660.64340123626,0.294706794032808
2022-03-23,2022,"Fla. Atlantic","Miami (FL)",1,7,0,1,0,0,1574.16071647862,-15.7978697623934,1614.57464941293,0.544754129737703
2022-03-25,2022,"Fla. Atlantic","UTSA",4,5,0,1,0,0,1555.10376978391,-19.0569466947019,1520.20424257929,0.657136092920755
2022-03-26,2022,"Fla. Atlantic","UTSA",12,9,1,1,0,0,1566.52542682491,11.4216570409917,1508.7825855383,0.606149757207182
2022-03-27,2022,"Fla. Atlantic","UTSA",8,4,1,1,0,0,1577.0505077162,10.52508089129,1498.25750464701,0.637066176162414
2022-03-29,2022,"Fla. Atlantic","UCF",1,13,0,0,0,0,1563.13213273227,-13.9183749839219,1564.91272491023,0.479943964962825
2022-04-01,2022,"Fla. Atlantic","Rice",9,4,1,0,0,0,1573.41042135873,10.278288626454,1408.68394948086,0.645576254260208
2022-04-02,2022,"Fla. Atlantic","Rice",6,5,1,0,0,0,1582.91770106787,9.50727970913832,1399.17666977172,0.672162768650403
2022-04-03,2022,"Fla. Atlantic","Rice",7,1,1,0,0,0,1591.7391143232,8.82141325533136,1390.35525651639,0.695813336023057
2022-04-05,2022,"Fla. Atlantic","UCF",5,3,1,1,0,0,1605.33043354232,13.5913192191224,1596.34625702852,0.531333820030262
2022-04-08,2022,"Fla. Atlantic","UAB",3,4,0,1,0,0,1585.1480451315,-20.1823884108178,1521.66418377434,0.695944427959235
