"date","year","loc","loc_neut","match_id","home_team","away_team","home_runs","away_runs","home_win","away_win","home_conference","away_conference","conference_group_1_home","conference_group_2_home","conference_group_3_home","conference_group_1_away","conference_group_2_away","conference_group_3_away","last_year_bid_home","last_year_bid_away"
"05/12/2019",2019,1,0,1664523,"New Mexico","UNLV","3","2",1,0,"Mountain West","Mountain West",0,0,0,0,0,0,0,0
"05/12/2019",2019,0,0,1664525,"Eastern Ill.","Austin Peay","3","6",0,1,"OVC","OVC",0,0,0,0,0,0,0,0
"05/12/2019",2019,1,0,1664526,"Oklahoma","Oklahoma St.","7","10",1,0,"Big 12","Big 12",0,1,0,0,1,0,1,1
"05/12/2019",2019,1,0,1664527,"Evansville","Missouri St.","4","3",1,0,"MVC","MVC",0,0,0,0,0,0,0,1
"05/12/2019",2019,1,0,1664528,"Bradley","Illinois St.","7","2",1,0,"MVC","MVC",0,0,0,0,0,0,0,0
"05/12/2019",2019,1,0,1664531,"Gonzaga","Lamar University","22","4",0,1,"WCC","Southland",0,0,0,0,0,0,1,0
"05/12/2019",2019,0,0,1664532,"Eastern Mich.","Central Mich.","7","8",0,1,"MAC","MAC",0,0,0,0,0,0,0,0
"05/12/2019",2019,0,0,1664533,"New Orleans","Houston Baptist","11","5",0,1,"Southland","Southland",0,0,0,0,0,0,0,0
"05/12/2019",2019,1,0,1664534,"Houston","Tulane","5","2",1,0,"AAC","AAC",0,0,0,0,0,0,1,0
"05/12/2019",2019,1,0,1664536,"Manhattan","Saint Peter's","15","2",0,1,"MAAC","MAAC",0,0,0,0,0,0,0,0
"05/12/2019",2019,1,0,1664539,"Hartford","Maine","3","1",1,0,"America East","America East",0,0,0,0,0,0,1,0
"05/12/2019",2019,1,0,1664540,"UMass Lowell","UMBC","9","2",1,0,"America East","America East",0,0,0,0,0,0,0,0
"05/12/2019",2019,0,0,1664541,"Utah Valley","Sacramento St.","14","4",0,1,"WAC","WAC",0,0,0,0,0,0,0,0
"05/12/2019",2019,1,0,1664542,"Creighton","St. John's (NY)","4","2",1,0,"Big East","Big East",0,0,0,0,0,0,0,1
"05/12/2019",2019,1,0,1664543,"Oregon","Oregon St.","3","2",1,0,"Pac-12","Pac-12",0,1,0,0,1,0,0,1
"05/12/2019",2019,1,0,1664545,"App State","South Alabama","4","5",0,1,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,0
"05/12/2019",2019,1,0,1664550,"UIC","Youngstown St.","13","4",0,1,"Horizon","Horizon",0,0,0,0,0,0,0,0
"05/12/2019",2019,0,0,1664551,"UTSA","Fla. Atlantic","2","6",0,1,"C-USA","C-USA",0,0,1,0,0,1,0,1
"05/12/2019",2019,0,0,1664553,"UC Irvine","Cal Poly","3","8",0,1,"Big West","Big West",0,0,0,0,0,0,0,0
"05/12/2019",2019,0,0,1664554,"Wright St.","Northern Ky.","9","1",1,0,"Horizon","Horizon",0,0,0,0,0,0,1,0
"05/12/2019",2019,0,0,1664556,"UT Arlington","Coastal Carolina","6","3",1,0,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,1
"05/12/2019",2019,0,0,1664557,"NC State","Clemson","8","3",1,0,"ACC","ACC",1,0,0,1,0,0,1,1
"05/12/2019",2019,1,0,1664558,"Miami (OH)","Western Mich.","5","0",1,0,"MAC","MAC",0,0,0,0,0,0,0,0
"05/12/2019",2019,0,0,1664560,"Wofford","Furman","9","8",1,0,"SoCon","SoCon",0,0,0,0,0,0,0,0
"05/12/2019",2019,0,0,1664561,"Minnesota","Maryland","2","1",1,0,"Big Ten","Big Ten",0,0,1,0,0,1,1,0
"05/12/2019",2019,0,0,1664563,"TCU","Kansas","1","3",0,1,"Big 12","Big 12",0,1,0,0,1,0,0,0
"05/12/2019",2019,1,0,1664565,"Belmont","Mercer","2","4",0,1,"OVC","SoCon",0,0,0,0,0,0,0,0
"05/12/2019",2019,1,0,1664566,"North Dakota St.","Purdue Fort Wayne","11","9",0,1,"Summit League","Horizon",0,0,0,0,0,0,0,0
"05/12/2019",2019,0,0,1664570,"Central Ark.","Abilene Christian","10","4",0,1,"Southland","Southland",0,0,0,0,0,0,0,0
"05/12/2019",2019,0,0,1664571,"Memphis","Cincinnati","2","4",0,1,"AAC","AAC",0,0,0,0,0,0,0,0
"05/12/2019",2019,1,0,1664572,"Saint Mary's (CA)","Santa Clara","9","4",1,0,"WCC","WCC",0,0,0,0,0,0,0,0
"05/12/2019",2019,0,0,1664573,"San Diego","Pacific","4","2",1,0,"WCC","WCC",0,0,0,0,0,0,0,0
"05/12/2019",2019,1,0,1664574,"Bryant","LIU","3","2",1,0,"NEC","NEC",0,0,0,0,0,0,0,1
"05/12/2019",2019,0,0,1664576,"UC Santa Barbara","Long Beach St.","8","4",1,0,"Big West","Big West",0,0,0,0,0,0,0,0
"05/12/2019",2019,1,0,1664577,"Illinois","Purdue","6","4",1,0,"Big Ten","Big Ten",0,0,1,0,0,1,0,1
"05/12/2019",2019,0,0,1664578,"UC Riverside","Cal St. Fullerton","8","3",1,0,"Big West","Big West",0,0,0,0,0,0,0,1
"05/12/2019",2019,1,0,1664579,"Jacksonville St.","SIUE","4","3",1,0,"OVC","OVC",0,0,0,0,0,0,0,0
"05/12/2019",2019,1,0,1664581,"Little Rock","Texas St.","9","13",1,0,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,0
"05/12/2019",2019,0,0,1664582,"Ga. Southern","Arkansas St.","11","6",0,1,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,0
"05/12/2019",2019,1,0,1664583,"Northwestern St.","UIW","9","12",1,0,"Southland","Southland",0,0,0,0,0,0,1,0
"05/12/2019",2019,1,0,1664584,"Jacksonville","Stetson","6","1",1,0,"ASUN","ASUN",0,0,0,0,0,0,1,1
"05/12/2019",2019,0,0,1664588,"UAB","Charlotte","4","3",1,0,"C-USA","C-USA",0,0,1,0,0,1,0,0
"05/12/2019",2019,1,0,1664590,"Nicholls","SFA","13","7",0,1,"Southland","Southland",0,0,0,0,0,0,0,0
"05/12/2019",2019,1,0,1664591,"Florida","Tennessee","4","5",0,1,"SEC","SEC",1,0,0,1,0,0,1,0
"05/13/2019",2019,1,0,1664592,"CSU Bakersfield","LMU (CA)","9","15",1,0,"Big West","WCC",0,0,0,0,0,0,0,0
"05/13/2019",2019,0,0,1664593,"Washington","New Mexico St.","10","7",0,1,"Pac-12","WAC",0,1,0,0,0,0,1,1
"05/14/2019",2019,1,0,1664594,"South Carolina","USC Upstate","1","0",1,0,"SEC","Big South",1,0,0,0,0,0,1,0
"05/14/2019",2019,0,0,1664595,"Vanderbilt","Middle Tenn.","5","2",1,0,"SEC","C-USA",1,0,0,0,0,1,1,0
"05/14/2019",2019,1,0,1664596,"Oregon St.","Portland","4","3",1,0,"Pac-12","WCC",0,1,0,0,0,0,1,0
"05/14/2019",2019,1,0,1664597,"Kentucky","Michigan","7","4",1,0,"SEC","Big Ten",1,0,0,0,0,1,0,0
"05/14/2019",2019,0,0,1664599,"VMI","Old Dominion","8","17",1,0,"SoCon","C-USA",0,0,0,0,0,1,0,0
"05/14/2019",2019,0,0,1664600,"UC Davis","San Francisco","3","2",1,0,"Big West","WCC",0,0,0,0,0,0,0,0
"05/14/2019",2019,0,0,1664601,"Presbyterian","Georgia St.","11","7",0,1,"Big South","Sun Belt",0,0,0,0,0,0,0,0
"05/14/2019",2019,1,0,1664602,"James Madison","Maryland","5","6",0,1,"CAA","Big Ten",0,0,0,0,0,1,0,0
"05/14/2019",2019,1,0,1664603,"Georgetown","UMBC","4","3",1,0,"Big East","America East",0,0,0,0,0,0,0,0
"05/14/2019",2019,0,0,1664604,"North Carolina","High Point","7","0",1,0,"ACC","Big South",1,0,0,0,0,0,1,0
"05/14/2019",2019,0,0,1664605,"Liberty","Duke","3","2",1,0,"ASUN","ACC",0,0,0,1,0,0,0,1
"05/14/2019",2019,1,0,1664606,"Utah Valley","Washington St.","20","13",1,0,"WAC","Pac-12",0,0,0,0,1,0,0,0
"05/14/2019",2019,1,0,1664607,"Georgia Tech","Mercer","7","1",1,0,"ACC","SoCon",1,0,0,0,0,0,0,0
"05/14/2019",2019,1,0,1664608,"Boston College","Maine","19","16",1,0,"ACC","America East",1,0,0,0,0,0,0,0
"05/14/2019",2019,0,0,1664609,"Coastal Carolina","Clemson","3","14",1,0,"Sun Belt","ACC",0,0,0,1,0,0,1,1
"05/14/2019",2019,1,0,1664610,"Milwaukee","NIU","5","3",1,0,"Horizon","MAC",0,0,0,0,0,0,0,0
"05/14/2019",2019,0,0,1664611,"Stanford","Cal Poly","7","1",1,0,"Pac-12","Big West",0,1,0,0,0,0,1,0
"05/14/2019",2019,1,0,1664612,"Arkansas St.","Ole Miss","6","5",1,0,"Sun Belt","SEC",0,0,0,1,0,0,0,1
"05/14/2019",2019,0,0,1664614,"Southern Ill.","Saint Louis","19","8",0,1,"MVC","Atlantic 10",0,0,0,0,0,0,0,1
"05/14/2019",2019,1,0,1664615,"Texas","UIW","9","0",1,0,"Big 12","Southland",0,1,0,0,0,0,1,0
"05/14/2019",2019,1,0,1664616,"Kent St.","Wright St.","5","7",0,1,"MAC","Horizon",0,0,0,0,0,0,1,1
"05/14/2019",2019,1,0,1664618,"Alabama","Samford","4","2",1,0,"SEC","SoCon",1,0,0,0,0,0,0,1
"05/14/2019",2019,1,0,1664619,"Col. of Charleston","The Citadel","9","8",1,0,"CAA","SoCon",0,0,0,0,0,0,0,0
"05/14/2019",2019,1,0,1664620,"Saint Joseph's","William & Mary","8","9",0,1,"Atlantic 10","CAA",0,0,0,0,0,0,0,0
"05/14/2019",2019,0,0,1664621,"UC Riverside","Grand Canyon","7","10",1,0,"Big West","WAC",0,0,0,0,0,0,0,0
"05/14/2019",2019,0,0,1664622,"Toledo","Purdue Fort Wayne","13","8",0,1,"MAC","Horizon",0,0,0,0,0,0,0,0
"05/14/2019",2019,0,0,1664623,"East Carolina","Campbell","4","3",1,0,"AAC","Big South",0,0,0,0,0,0,1,1
"05/14/2019",2019,1,0,1664624,"Radford","Wake Forest","8","6",1,0,"Big South","ACC",0,0,0,1,0,0,0,0
"05/14/2019",2019,0,0,1664625,"Tulane","South Alabama","11","1",1,0,"AAC","Sun Belt",0,0,0,0,0,0,0,0
"05/14/2019",2019,0,0,1664626,"Sacred Heart","UAlbany","3","5",0,1,"NEC","America East",0,0,0,0,0,0,0,0
"05/14/2019",2019,1,0,1664628,"LSU","New Orleans","7","5",1,0,"SEC","Southland",1,0,0,0,0,0,1,0
"05/14/2019",2019,1,0,1664629,"LMU (CA)","Southern California","2","3",0,1,"WCC","Pac-12",0,0,0,0,1,0,0,0
"05/14/2019",2019,1,0,1664630,"Indiana","Louisville","7","8",0,1,"Big Ten","ACC",0,0,1,1,0,0,1,1
"05/14/2019",2019,1,0,1664631,"Central Mich.","Michigan St.","10","2",0,1,"MAC","Big Ten",0,0,0,0,0,1,0,0
"05/14/2019",2019,0,1,1664632,"Little Rock","Central Ark.","5","1",1,0,"Sun Belt","Southland",0,0,0,0,0,0,0,0
"05/14/2019",2019,0,1,1664633,"Rice","Houston","2","1",1,0,"C-USA","AAC",0,0,1,0,0,0,0,1
"05/14/2019",2019,1,0,1664634,"Cincinnati","Northern Ky.","6","5",1,0,"AAC","Horizon",0,0,0,0,0,0,0,0
"05/14/2019",2019,1,0,1664635,"Creighton","Omaha","13","2",0,1,"Big East","Summit League",0,0,0,0,0,0,0,0
"05/14/2019",2019,0,0,1664637,"UMass Lowell","Bryant","3","2",1,0,"America East","NEC",0,0,0,0,0,0,0,0
"05/14/2019",2019,0,0,1664638,"Massachusetts","Fairfield","6","3",1,0,"Atlantic 10","MAAC",0,0,0,0,0,0,0,0
"05/14/2019",2019,0,0,1664639,"UC Santa Barbara","Pepperdine","9","4",1,0,"Big West","WCC",0,0,0,0,0,0,0,0
"05/14/2019",2019,1,0,1664640,"Northwestern","Notre Dame","4","12",1,0,"Big Ten","ACC",0,0,1,1,0,0,0,0
"05/14/2019",2019,1,0,1664641,"Rhode Island","UConn","4","5",0,1,"Atlantic 10","Big East",0,0,0,0,0,0,0,1
"05/14/2019",2019,0,0,1664642,"Eastern Ill.","Butler","13","6",0,1,"OVC","Big East",0,0,0,0,0,0,0,0
"05/14/2019",2019,1,0,1664643,"Belmont","Evansville","6","4",1,0,"OVC","MVC",0,0,0,0,0,0,0,0
"05/14/2019",2019,0,0,1664644,"Charlotte","Charleston So.","9","3",1,0,"C-USA","Big South",0,0,1,0,0,0,0,0
"05/14/2019",2019,1,0,1664645,"App State","UNC Asheville","7","13",1,0,"Sun Belt","Big South",0,0,0,0,0,0,0,0
"05/14/2019",2019,0,0,1664646,"Morehead St.","Dayton","8","5",1,0,"OVC","Atlantic 10",0,0,0,0,0,0,1,0
"05/14/2019",2019,1,0,1664647,"UC Irvine","UCLA","0","7",0,1,"Big West","Pac-12",0,0,0,0,1,0,0,1
"05/14/2019",2019,0,0,1664648,"Virginia","VCU","8","7",1,0,"ACC","Atlantic 10",1,0,0,0,0,0,0,0
"05/14/2019",2019,1,0,1664649,"Tennessee","Tennessee Tech","15","10",1,0,"SEC","OVC",1,0,0,0,0,0,0,1
"05/14/2019",2019,0,0,1664650,"Ohio","Marshall","7","10",1,0,"MAC","C-USA",0,0,0,0,0,1,0,0
"05/14/2019",2019,1,0,1664651,"Austin Peay","Western Ky.","20","12",1,0,"OVC","C-USA",0,0,0,0,0,1,0,0
"05/14/2019",2019,0,0,1664652,"Youngstown St.","Ohio St.","4","7",0,1,"Horizon","Big Ten",0,0,0,0,0,1,0,1
"05/14/2019",2019,1,0,1664653,"Purdue","Xavier","4","3",1,0,"Big Ten","Big East",0,0,1,0,0,0,1,0
"05/14/2019",2019,0,0,1664654,"Oregon","Gonzaga","10","3",0,1,"Pac-12","WCC",0,1,0,0,0,0,0,1
"05/14/2019",2019,0,0,1664655,"Utah","BYU","3","10",1,0,"Pac-12","WCC",0,1,0,0,0,0,0,0
"05/14/2019",2019,1,0,1664656,"Oral Roberts","Wichita St.","2","4",0,1,"Summit League","AAC",0,0,0,0,0,0,1,0
"05/14/2019",2019,1,0,1664657,"Jacksonville St.","UAB","5","3",1,0,"OVC","C-USA",0,0,0,0,0,1,0,0
"05/14/2019",2019,1,0,1664658,"UNC Greensboro","Winthrop","9","3",1,0,"SoCon","Big South",0,0,0,0,0,0,0,0
"05/14/2019",2019,0,0,1664659,"Kennesaw St.","Ga. Southern","11","10",1,0,"ASUN","Sun Belt",0,0,0,0,0,0,0,0
"05/14/2019",2019,1,0,1664662,"Nevada","Pacific","9","2",1,0,"Mountain West","WCC",0,0,0,0,0,0,0,0
"05/14/2019",2019,1,0,1664663,"Pittsburgh","West Virginia","4","9",0,1,"ACC","Big 12",1,0,0,0,1,0,0,0
"05/14/2019",2019,0,1,1664664,"Western Caro.","Eastern Ky.","9","6",1,0,"SoCon","OVC",0,0,0,0,0,0,0,0
"05/14/2019",2019,1,0,1664666,"Hartford","LIU","16","5",0,1,"America East","NEC",0,0,0,0,0,0,1,1
